Lot/Order ID,AM or PM,Browser Info,Company,Fabric Type,Material Composition,Color/Pattern,Quantity (Meters),Price per Meter,Credit Card,CC Exp Date,CC Security Code,CC Provider,Email,IP Address,Language,Purchase Price,Shipping Address
818 - 343972,AM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Vogue Trends Ltd LLC,Jacquard,70% Cotton / 30% Silk,Blush Pink,595.34,28.5,7640547398622140,06/26,321,Visa,purchasing@voguetrendsltdllc.com,90.248.157.116,de,16967.19,"3593 Industrial Pkwy, Suite 292, Textile City, TX 79839"
958 - 194674,PM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Elite Fabrics Inc,Polyester Taffeta,100% Polyester,Off-White,829.04,4.5,2474420359441023,09/29,760,Mastercard,purchasing@elitefabricsinc.com,203.208.211.80,es,3730.68,"7949 Industrial Pkwy, Suite 164, Textile City, TX 75782"
308 - 194552,AM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Stitch & Thread Co. LLC,Chiffon,100% Polyester,Olive Green,923.36,6.25,0258534658153988,06/31,271,Visa,purchasing@stitchandthreadco.llc.com,99.29.155.181,it,5771.0,"1344 Industrial Pkwy, Suite 479, Textile City, TX 76399"
667 - 493329,PM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Elite Fabrics Group,Linen Blend,55% Linen / 45% Cotton,Olive Green,144.29,14.2,6759238319348918,12/32,142,Visa,purchasing@elitefabricsgroup.com,78.197.96.67,de,2048.92,"2935 Industrial Pkwy, Suite 169, Textile City, TX 76286"
205 - 822612,PM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",EcoWeave Fashion Group,Polyester Taffeta,100% Polyester,Emerald Green,1281.01,4.5,9121852734114613,04/26,440,American Express,purchasing@ecoweavefashiongroup.com,28.164.114.10,de,5764.55,"1064 Industrial Pkwy, Suite 423, Textile City, TX 77517"
403 - 110761,PM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Elite Fabrics Group,Velvet,100% Rayon,Black,192.51,22.0,1096598455766345,05/26,901,Mastercard,purchasing@elitefabricsgroup.com,116.136.174.40,en,4235.22,"6931 Industrial Pkwy, Suite 167, Textile City, TX 75672"
732 - 869384,AM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Classic Tailors Group,Chiffon,100% Polyester,Mustard Yellow,1395.41,6.25,6691008224216826,09/27,255,Visa,purchasing@classictailorsgroup.com,114.87.195.214,zh,8721.31,"9413 Industrial Pkwy, Suite 408, Textile City, TX 78124"
249 - 131957,AM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Modern Textures Group,Merino Wool,100% Merino Wool,Olive Green,542.42,35.0,0059325722870322,01/26,760,Discover,purchasing@moderntexturesgroup.com,138.65.130.207,de,18984.7,"9217 Industrial Pkwy, Suite 247, Textile City, TX 76000"
248 - 739694,PM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Luxe Garments Inc,Merino Wool,100% Merino Wool,Navy Blue,432.06,35.0,2058028606048022,05/26,528,American Express,purchasing@luxegarmentsinc.com,217.204.174.11,it,15122.1,"9595 Industrial Pkwy, Suite 21, Textile City, TX 77106"
991 - 187484,PM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Classic Tailors Inc,Velvet,100% Rayon,Black,1252.9,22.0,3016556238878887,12/29,455,Discover,purchasing@classictailorsinc.com,30.105.199.169,en,27563.8,"6927 Industrial Pkwy, Suite 341, Textile City, TX 76048"
241 - 984312,AM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Stitch & Thread Co. LLC,Jacquard,70% Cotton / 30% Silk,Black,1206.58,28.5,8604794719903803,06/26,878,American Express,purchasing@stitchandthreadco.llc.com,207.165.125.144,de,34387.53,"9431 Industrial Pkwy, Suite 158, Textile City, TX 77523"
175 - 717738,AM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Modern Textures Group,Chiffon,100% Polyester,Indigo Blue,1221.35,6.25,5347283951673095,12/27,229,Discover,purchasing@moderntexturesgroup.com,77.206.211.214,fr,7633.44,"6325 Industrial Pkwy, Suite 362, Textile City, TX 76222"
707 - 274901,PM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Vogue Trends Ltd LLC,Chiffon,100% Polyester,Blush Pink,976.75,6.25,8018323530688568,12/28,797,Discover,purchasing@voguetrendsltdllc.com,140.9.204.72,fr,6104.69,"9138 Industrial Pkwy, Suite 122, Textile City, TX 78929"
375 - 869724,PM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Nordic Loom Partners,Merino Wool,100% Merino Wool,Off-White,1452.1,35.0,5213531755592897,05/30,825,Discover,purchasing@nordicloompartners.com,28.149.197.176,de,50823.5,"7121 Industrial Pkwy, Suite 237, Textile City, TX 77647"
878 - 226144,AM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Classic Tailors Inc,Denim,100% Cotton,Black,1435.35,12.5,5349655156419678,10/29,343,Visa,purchasing@classictailorsinc.com,101.94.31.214,en,17941.88,"6588 Industrial Pkwy, Suite 411, Textile City, TX 76570"
957 - 139467,AM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Nordic Loom Partners,Canvas,100% Heavy Cotton,Indigo Blue,1434.63,11.0,2242284834927668,01/30,743,American Express,purchasing@nordicloompartners.com,217.17.140.3,de,15780.93,"3320 Industrial Pkwy, Suite 475, Textile City, TX 77457"
666 - 105251,AM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,EcoWeave Fashion Partners,Chiffon,100% Polyester,Charcoal Grey,1400.52,6.25,3586671554460539,03/29,141,Discover,purchasing@ecoweavefashionpartners.com,223.206.70.127,de,8753.25,"887 Industrial Pkwy, Suite 332, Textile City, TX 77725"
867 - 316227,PM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Nordic Loom Group,Chiffon,100% Polyester,Navy Blue,543.27,6.25,1928567285021553,09/27,981,Visa,purchasing@nordicloomgroup.com,93.71.45.235,de,3395.44,"6428 Industrial Pkwy, Suite 103, Textile City, TX 78414"
366 - 328111,PM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Modern Textures Inc,Silk Satin,100% Mulberry Silk,Crimson Red,880.25,45.0,4607890751991981,08/29,483,American Express,purchasing@moderntexturesinc.com,188.141.153.25,fr,39611.25,"9996 Industrial Pkwy, Suite 409, Textile City, TX 76353"
447 - 316015,AM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Luxe Garments LLC,Velvet,100% Rayon,Charcoal Grey,990.53,22.0,8385974776565907,01/28,433,American Express,purchasing@luxegarmentsllc.com,193.107.156.57,es,21791.66,"8898 Industrial Pkwy, Suite 251, Textile City, TX 79035"
204 - 452621,PM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Vogue Trends Ltd Group,Silk Satin,100% Mulberry Silk,Mustard Yellow,983.0,45.0,9490763415359771,01/31,148,Visa,purchasing@voguetrendsltdgroup.com,130.232.117.197,fr,44235.0,"4406 Industrial Pkwy, Suite 133, Textile City, TX 75587"
938 - 791287,PM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Vogue Trends Ltd LLC,Linen Blend,55% Linen / 45% Cotton,Black,1014.53,14.2,5578564135474168,06/31,483,Discover,purchasing@voguetrendsltdllc.com,50.121.74.138,fr,14406.33,"6209 Industrial Pkwy, Suite 188, Textile City, TX 79527"
118 - 974501,PM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Nordic Loom Inc,Chiffon,100% Polyester,Indigo Blue,485.85,6.25,7581660284136233,12/31,770,American Express,purchasing@nordicloominc.com,131.52.128.103,zh,3036.56,"7384 Industrial Pkwy, Suite 334, Textile City, TX 75786"
360 - 864971,PM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",EcoWeave Fashion Inc,Silk Satin,100% Mulberry Silk,Indigo Blue,162.86,45.0,1855950837456017,01/27,723,Discover,purchasing@ecoweavefashioninc.com,101.15.20.195,en,7328.7,"7281 Industrial Pkwy, Suite 393, Textile City, TX 75288"
492 - 582357,PM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Modern Textures Partners,Linen Blend,55% Linen / 45% Cotton,Blush Pink,755.87,14.2,9285516215938967,07/31,355,American Express,purchasing@moderntexturespartners.com,73.188.182.181,zh,10733.35,"9837 Industrial Pkwy, Suite 218, Textile City, TX 75372"
600 - 160600,PM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Vogue Trends Ltd LLC,Velvet,100% Rayon,Emerald Green,676.71,22.0,4133513901430974,03/29,750,American Express,purchasing@voguetrendsltdllc.com,229.115.160.123,it,14887.62,"9402 Industrial Pkwy, Suite 221, Textile City, TX 78617"
887 - 960024,AM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Elite Fabrics Group,Velvet,100% Rayon,Charcoal Grey,1075.94,22.0,3007356582608252,11/29,342,Discover,purchasing@elitefabricsgroup.com,216.34.72.227,zh,23670.68,"8670 Industrial Pkwy, Suite 209, Textile City, TX 78515"
697 - 208722,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Vogue Trends Ltd LLC,Chiffon,100% Polyester,Charcoal Grey,962.31,6.25,2142526119789259,05/29,876,American Express,purchasing@voguetrendsltdllc.com,81.193.190.180,de,6014.44,"3063 Industrial Pkwy, Suite 201, Textile City, TX 77597"
386 - 400322,AM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Elite Fabrics Group,Canvas,100% Heavy Cotton,Olive Green,486.32,11.0,8513673805203881,12/30,321,Discover,purchasing@elitefabricsgroup.com,37.143.254.241,en,5349.52,"4362 Industrial Pkwy, Suite 205, Textile City, TX 76102"
269 - 129256,AM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Elite Fabrics LLC,Merino Wool,100% Merino Wool,Navy Blue,1366.51,35.0,3354011272836030,09/29,999,Discover,purchasing@elitefabricsllc.com,23.5.215.170,it,47827.85,"8016 Industrial Pkwy, Suite 232, Textile City, TX 75888"
656 - 348762,PM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Vogue Trends Ltd Inc,Silk Satin,100% Mulberry Silk,Olive Green,615.4,45.0,0767162172048886,09/26,772,American Express,purchasing@voguetrendsltdinc.com,159.113.22.58,it,27693.0,"2751 Industrial Pkwy, Suite 208, Textile City, TX 77436"
770 - 444464,PM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Nordic Loom Partners,Denim,100% Cotton,Emerald Green,482.63,12.5,7419916053906490,10/31,826,Discover,purchasing@nordicloompartners.com,98.58.230.175,en,6032.88,"2121 Industrial Pkwy, Suite 292, Textile City, TX 75566"
855 - 491919,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Classic Tailors LLC,Organic Cotton,100% Organic Cotton,Crimson Red,213.97,8.75,9670742153193625,03/29,914,Visa,purchasing@classictailorsllc.com,158.12.233.94,fr,1872.24,"8527 Industrial Pkwy, Suite 15, Textile City, TX 76159"
985 - 983993,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Urban Outfitters Inc. LLC,Silk Satin,100% Mulberry Silk,Indigo Blue,1320.32,45.0,8439106573517454,07/30,322,American Express,purchasing@urbanoutfittersinc.llc.com,200.41.155.13,en,59414.4,"2566 Industrial Pkwy, Suite 476, Textile City, TX 79448"
350 - 298598,AM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Urban Outfitters Inc. Partners,Velvet,100% Rayon,Charcoal Grey,156.89,22.0,9903597177170305,07/30,562,Visa,purchasing@urbanoutfittersinc.partners.com,76.195.2.85,en,3451.58,"6525 Industrial Pkwy, Suite 139, Textile City, TX 79430"
928 - 343121,PM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",EcoWeave Fashion Partners,Linen Blend,55% Linen / 45% Cotton,Off-White,976.63,14.2,6841876776006434,06/31,963,Discover,purchasing@ecoweavefashionpartners.com,132.121.22.59,de,13868.15,"3000 Industrial Pkwy, Suite 145, Textile City, TX 79752"
910 - 540610,PM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Modern Textures Inc,Merino Wool,100% Merino Wool,Crimson Red,751.29,35.0,5104848094731815,07/26,977,American Express,purchasing@moderntexturesinc.com,128.184.153.206,es,26295.15,"6875 Industrial Pkwy, Suite 435, Textile City, TX 75961"
207 - 212724,AM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Nordic Loom Partners,Jacquard,70% Cotton / 30% Silk,Mustard Yellow,439.13,28.5,6475456572897226,11/30,315,American Express,purchasing@nordicloompartners.com,186.12.104.149,en,12515.2,"8414 Industrial Pkwy, Suite 142, Textile City, TX 78114"
641 - 999962,PM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Global Apparel Corp Partners,Chiffon,100% Polyester,Indigo Blue,1147.46,6.25,6992613826870977,08/29,710,American Express,purchasing@globalapparelcorppartners.com,64.208.73.97,de,7171.62,"8242 Industrial Pkwy, Suite 249, Textile City, TX 79827"
288 - 881639,PM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Stitch & Thread Co. Group,Denim,100% Cotton,Crimson Red,362.73,12.5,7351289622068243,03/27,297,Mastercard,purchasing@stitchandthreadco.group.com,162.117.129.72,es,4534.12,"469 Industrial Pkwy, Suite 413, Textile City, TX 78286"
933 - 842778,AM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Nordic Loom Inc,Chiffon,100% Polyester,Indigo Blue,97.86,6.25,3069523578652941,03/30,451,Mastercard,purchasing@nordicloominc.com,109.135.129.136,zh,611.62,"5610 Industrial Pkwy, Suite 157, Textile City, TX 79355"
590 - 917755,PM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Stitch & Thread Co. Group,Chiffon,100% Polyester,Olive Green,1296.48,6.25,9804255428053764,03/28,441,Visa,purchasing@stitchandthreadco.group.com,120.228.203.8,it,8103.0,"3056 Industrial Pkwy, Suite 31, Textile City, TX 76873"
839 - 718756,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Stitch & Thread Co. LLC,Jacquard,70% Cotton / 30% Silk,Navy Blue,344.32,28.5,1701958663992879,09/32,595,Mastercard,purchasing@stitchandthreadco.llc.com,216.39.128.206,de,9813.12,"5174 Industrial Pkwy, Suite 300, Textile City, TX 77967"
916 - 528544,AM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Modern Textures Partners,Jacquard,70% Cotton / 30% Silk,Navy Blue,502.72,28.5,4416033288807005,02/31,142,Mastercard,purchasing@moderntexturespartners.com,187.40.76.241,en,14327.52,"2510 Industrial Pkwy, Suite 358, Textile City, TX 76304"
848 - 837472,AM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Modern Textures Inc,Silk Satin,100% Mulberry Silk,Mustard Yellow,298.12,45.0,4541648792104662,08/28,765,Visa,purchasing@moderntexturesinc.com,186.229.129.71,de,13415.4,"932 Industrial Pkwy, Suite 127, Textile City, TX 78262"
156 - 604660,PM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Elite Fabrics LLC,Linen Blend,55% Linen / 45% Cotton,Crimson Red,631.94,14.2,3095872383680601,05/28,556,Mastercard,purchasing@elitefabricsllc.com,31.137.175.129,it,8973.55,"1733 Industrial Pkwy, Suite 327, Textile City, TX 78770"
107 - 200300,PM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Stitch & Thread Co. Partners,Linen Blend,55% Linen / 45% Cotton,Emerald Green,1072.3,14.2,7972092519201828,12/31,461,Mastercard,purchasing@stitchandthreadco.partners.com,156.230.1.213,fr,15226.66,"9526 Industrial Pkwy, Suite 341, Textile City, TX 76619"
872 - 599769,PM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Nordic Loom Group,Silk Satin,100% Mulberry Silk,Charcoal Grey,1376.37,45.0,5855116397149207,06/32,570,American Express,purchasing@nordicloomgroup.com,88.239.121.150,es,61936.65,"2696 Industrial Pkwy, Suite 207, Textile City, TX 76067"
454 - 730498,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Stitch & Thread Co. LLC,Organic Cotton,100% Organic Cotton,Black,1463.01,8.75,4977367724434354,10/29,631,Discover,purchasing@stitchandthreadco.llc.com,108.185.243.29,fr,12801.34,"6753 Industrial Pkwy, Suite 395, Textile City, TX 77518"
328 - 643715,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Nordic Loom Group,Chiffon,100% Polyester,Emerald Green,742.93,6.25,3480424796000940,10/26,529,American Express,purchasing@nordicloomgroup.com,44.147.85.104,es,4643.31,"2367 Industrial Pkwy, Suite 74, Textile City, TX 77998"
367 - 722748,AM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",EcoWeave Fashion Partners,Merino Wool,100% Merino Wool,Navy Blue,1442.0,35.0,9309140152731172,03/29,418,Visa,purchasing@ecoweavefashionpartners.com,96.215.6.225,en,50470.0,"1177 Industrial Pkwy, Suite 277, Textile City, TX 77178"
228 - 740026,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Urban Outfitters Inc. Inc,Organic Cotton,100% Organic Cotton,Blush Pink,1165.26,8.75,7422983596677153,10/26,908,Mastercard,purchasing@urbanoutfittersinc.inc.com,53.154.238.187,de,10196.02,"6697 Industrial Pkwy, Suite 176, Textile City, TX 75086"
143 - 854663,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Nordic Loom Group,Merino Wool,100% Merino Wool,Crimson Red,979.88,35.0,9006476144278735,06/28,774,Visa,purchasing@nordicloomgroup.com,43.205.252.154,de,34295.8,"1102 Industrial Pkwy, Suite 386, Textile City, TX 78546"
553 - 481351,PM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Nordic Loom LLC,Linen Blend,55% Linen / 45% Cotton,Emerald Green,1249.49,14.2,4396904539252878,12/27,442,Discover,purchasing@nordicloomllc.com,223.50.113.64,en,17742.76,"7987 Industrial Pkwy, Suite 129, Textile City, TX 77271"
448 - 360625,AM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Vogue Trends Ltd LLC,Polyester Taffeta,100% Polyester,Off-White,629.65,4.5,6412247409853720,04/27,455,Visa,purchasing@voguetrendsltdllc.com,44.127.67.84,en,2833.42,"564 Industrial Pkwy, Suite 259, Textile City, TX 75735"
474 - 473811,PM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Global Apparel Corp Inc,Chiffon,100% Polyester,Olive Green,159.28,6.25,0422456411992551,03/28,338,Visa,purchasing@globalapparelcorpinc.com,35.127.176.232,en,995.5,"5822 Industrial Pkwy, Suite 376, Textile City, TX 76828"
846 - 822032,PM,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Stitch & Thread Co. Partners,Silk Satin,100% Mulberry Silk,Blush Pink,244.49,45.0,1575571663282463,01/32,902,Discover,purchasing@stitchandthreadco.partners.com,230.38.186.229,it,11002.05,"7187 Industrial Pkwy, Suite 131, Textile City, TX 77588"
234 - 109707,AM,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",Classic Tailors Group,Canvas,100% Heavy Cotton,Indigo Blue,1373.71,11.0,5042059868569771,05/27,802,Mastercard,purchasing@classictailorsgroup.com,141.21.19.28,en,15110.81,"1388 Industrial Pkwy, Suite 479, Textile City, TX 77330"
883 - 890951,PM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Global Apparel Corp LLC,Canvas,100% Heavy Cotton,Olive Green,736.04,11.0,9278888189304616,04/30,635,Visa,purchasing@globalapparelcorpllc.com,149.180.45.136,it,8096.44,"5887 Industrial Pkwy, Suite 487, Textile City, TX 78444"
710 - 147968,PM,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Nordic Loom Partners,Merino Wool,100% Merino Wool,Navy Blue,273.79,35.0,5688267280072720,12/31,667,Visa,purchasing@nordicloompartners.com,61.234.107.91,es,9582.65,"4732 Industrial Pkwy, Suite 19, Textile City, TX 78818"
